Cosine,Rh-Rh-Rh,Rh-Rh-C,Rh-Rh-O,Rh-Rh-P,Rh-Rh-H,Rh-Rh-Br,Rh-Rh-F,Rh-Rh-Cl,Rh-Rh-S,Rh-Rh-N,Rh-C-Rh,Rh-C-C,Rh-C-O,Rh-C-P,Rh-C-H,Rh-C-Br,Rh-C-F,Rh-C-Cl,Rh-C-S,Rh-C-N,Rh-O-Rh,Rh-O-C,Rh-O-O,Rh-O-P,Rh-O-H,Rh-O-Br,Rh-O-F,Rh-O-Cl,Rh-O-S,Rh-O-N,Rh-P-Rh,Rh-P-C,Rh-P-O,Rh-P-P,Rh-P-H,Rh-P-Br,Rh-P-F,Rh-P-Cl,Rh-P-S,Rh-P-N,Rh-H-Rh,Rh-H-C,Rh-H-O,Rh-H-P,Rh-H-H,Rh-H-Br,Rh-H-F,Rh-H-Cl,Rh-H-S,Rh-H-N,Rh-Br-Rh,Rh-Br-C,Rh-Br-O,Rh-Br-P,Rh-Br-H,Rh-Br-Br,Rh-Br-F,Rh-Br-Cl,Rh-Br-S,Rh-Br-N,Rh-F-Rh,Rh-F-C,Rh-F-O,Rh-F-P,Rh-F-H,Rh-F-Br,Rh-F-F,Rh-F-Cl,Rh-F-S,Rh-F-N,Rh-Cl-Rh,Rh-Cl-C,Rh-Cl-O,Rh-Cl-P,Rh-Cl-H,Rh-Cl-Br,Rh-Cl-F,Rh-Cl-Cl,Rh-Cl-S,Rh-Cl-N,Rh-S-Rh,Rh-S-C,Rh-S-O,Rh-S-P,Rh-S-H,Rh-S-Br,Rh-S-F,Rh-S-Cl,Rh-S-S,Rh-S-N,Rh-N-Rh,Rh-N-C,Rh-N-O,Rh-N-P,Rh-N-H,Rh-N-Br,Rh-N-F,Rh-N-Cl,Rh-N-S,Rh-N-N
0.2512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014588904383404476,4.99268992560902e-05,0.0,0.02103985720523548,0.0,0.0,0.0,0.0,0.0,0.0,0.0002908505049178858,0.0,0.0,4.322708050397117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003285877463344384,0.00045070111205995563,0.0,0.010798631623187144,0.0,0.0,0.0,0.0,0.0,0.0,0.0168102359150451,0.0009727568152065316,0.0,0.02338184361014035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2763819095477387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026587900168926065,0.006031444854074211,0.0,0.005000753959043561,0.0,0.0,0.0,0.0,0.0,0.0,3.2882295803231044e-06,0.0,0.0,7.569384416971011e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0012976675635884844,9.890610702220051e-08,0.0,0.004381388327315269,0.0,0.0,0.0,0.0,0.0,0.0,0.005910084061264677,0.004012809131268229,0.0,0.022094863749925593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30150753768844224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07335739667750105,0.01324222725331807,0.0,0.008865558000432441,0.0,0.0,0.0,0.0,0.0,0.0,0.001245315366994486,0.0,0.0,3.1746056525493875e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00010973871231850216,5.3340185549879465e-14,0.0,0.00860892116379858,0.0,0.0,0.0,0.0,0.0,0.0,0.019522547312237182,0.002027730639621036,0.0,0.02462879742998071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32663316582914576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05133315479800285,0.0018349809383651243,0.0,0.008951774739575607,0.0,0.0,0.0,0.0,0.0,0.0,0.005953404035360774,3.4796294576715356e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913837205435544e-05,0.0,0.0,0.0003020582802013713,0.0,0.0,0.0,0.0,0.0,0.0,0.035558893764054564,0.0008371322266748847,0.0,0.021618787670103206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35175879396984927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07219091825749427,4.161734211643801e-06,0.0,0.02372496922981776,0.0,0.0,0.0,0.0,0.0,0.0,0.002754544515939447,4.620788763612056e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038966073441173334,8.72751686931041e-13,0.0,4.450966267963076e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.02596776828797181,0.01555605936959636,0.0,0.023699650174354835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3768844221105528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043036884289537676,6.95024531311551e-07,0.0,0.01083520967118685,0.0,0.0,0.0,0.0,0.0,0.0,4.0699775942463594e-05,0.00015107361719451177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009520883511269252,2.823880872409471e-07,0.0,1.5587938749963217e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.03340984464856375,0.006088713766413045,0.0,0.013844642377235846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043221256809895046,0.0004934665149960081,0.0,0.009543906158745943,0.0,0.0,0.0,0.0,0.0,0.0,0.0012737894860584437,0.0023839359506814565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022298408222879017,0.00024468462134364754,0.0,7.567332859199294e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.023395321764381177,0.00014945252206062057,0.0,0.008472607984144396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4271356783919598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044455341682545786,0.008842466654980346,0.0,0.008125324761582007,0.0,0.0,0.0,0.0,0.0,0.0,0.013380147558610474,0.0006281898784089786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035042426017278553,0.0013853663411114742,0.0,8.973347906026817e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.014072819445602737,7.629004441871511e-08,7.551250012249533e-13,0.017924002957465105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45226130653266333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04402793800752156,0.01026941619371278,0.0,0.020411485171146063,0.0,0.0,0.0,0.0,0.0,0.0,0.005094470983245023,2.618956376664616e-06,0.0,3.3560291709458995e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0019979537803268325,0.0001356980406007476,0.0,0.00026348636887328647,0.0,0.0,0.0,0.0,0.0,0.0,0.019056647302652316,7.612680984169809e-13,7.686780196512819e-07,0.025249093630180727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47738693467336685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571337636549517,0.001618510868283776,0.0,0.02013403468576538,0.0,0.0,0.0,0.0,0.0,0.0,0.0005626656550373491,0.00035710801025792805,0.0,1.1540550159187903e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.007034007402353812,7.226234578305416e-08,0.0,0.0038179161283253735,0.0,0.0,0.0,0.0,0.0,0.0,0.018537581127705455,2.1811626897815136e-07,0.0019531736677198507,0.02118565490614015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02655464252213584,9.326561356004714e-05,0.0,0.03939376866495212,0.0,0.0,0.0,0.0,0.0,0.0,0.0004527500571103557,0.0008304444881681743,0.0,8.917990951248416e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0009088844319713754,9.777635909160779e-14,0.0,0.0009334822071579343,0.0,0.0,0.0,0.0,0.0,0.0,0.04979864843551183,0.0001944951307692049,0.025249939573029075,0.006825667849935514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5276381909547739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03566783024161517,0.0065986613743936684,5.359613937940334e-13,0.010547368046770075,0.0,0.0,0.0,0.0,0.0,0.0,0.00345281168609435,0.0003965704556819533,0.0,0.002081418843723723,0.0,0.0,0.0,0.0,0.0,0.0,0.0007359206077708407,0.0,0.0,0.0015683467368350819,0.0,0.0,0.0,0.0,0.0,0.0,0.06568305486237057,0.001125175136799674,0.005558686316617987,0.015805542473716683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5527638190954774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311362327767405,0.024910413533247907,5.300053780283837e-07,0.013622323918598654,0.0,0.0,0.0,0.0,0.0,0.0,0.0018569785548120724,0.004391001509000543,0.0,0.004496135401300234,0.0,0.0,0.0,0.0,0.0,0.0,0.0002472945701744798,0.0,0.0,0.011528105191765349,0.0,0.0,0.0,0.0,0.0,0.0,0.029270704854488933,0.00011274070746609829,8.617763525572114e-06,0.04097206607258245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.577889447236181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029821884460797476,0.012827071013692232,0.00131030313884647,0.02130120013587654,0.0,0.0,0.0,0.0,0.0,0.0,0.004537463068860865,0.0009002896286528396,0.0,0.002481820134856129,0.0,0.0,0.0,0.0,0.0,0.0,0.005225448602523361,9.468084924632444e-13,0.0,0.0022347782765696276,0.0,0.0,0.0,0.0,0.0,0.0,0.06699859167596932,9.864290856288097e-05,4.807274971337911e-08,0.03928399392122181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6030150753768845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03647791277641633,0.0008319397807098835,0.016578208286671548,0.034655514025846434,0.0,0.0,0.0,0.0,0.0,0.0,0.00532633348847162,2.0560434694956484e-06,5.430208894579132e-12,0.005367928863756442,0.0,0.0,0.0,0.0,0.0,0.0,0.0054805541390288365,5.251236777232275e-07,0.0,0.013496625233979969,0.0,0.0,0.0,0.0,0.0,0.0,0.03684552525820127,0.004142120428199397,0.0003363656689919292,0.015268169691358835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
